research_id,index_ai_intro_date,index_ai_intro_month,membership_tenure_days_at_index,ai_intro_count_total,ai_intro_count_first_30d,ai_intro_count_first_60d,ai_intro_count_first_90d,unique_members_introduced_count,matching_cycles_participated,first_vs_recurring_intro,average_group_size,repeat_match_count,repeat_match_rate,average_pair_score,median_pair_score,minimum_pair_score,maximum_pair_score,average_ai_correlation_score,matching_source_category,matching_algorithm_version,matching_pool_size,network_density_category,intro_delivered_count,successful_delivery_rate,retained_30d,retained_60d,retained_90d,retained_120d,retained_180d,days_from_index_to_service_end,valid_access_at_analysis_date,number_of_previous_introductions
R001845,2026-09-01,2026-09,363,1,1,1,1,2,1,1,3,1,0.0714,0.82278,0.82278,0.821244,0.824315,0.516938,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,8
R001846,2026-09-01,2026-09,229,1,1,1,1,3,1,1,4,4,0.6667,0.57847,0.541574,0.408257,0.78558,0.522767,ai_unified_email_engine,14,7,very_low_density,1,1,,,,,,0,0,4
R001847,2026-09-01,2026-09,157,1,1,1,1,2,1,1,3,0,0,0.709765,0.709765,0.601197,0.818333,0.576018,ai_unified_email_engine,14,13,low_density,1,1,,,,,,,0,1
R001848,2026-09-01,2026-09,203,1,1,1,1,2,1,1,3,0,0,0.767843,0.767843,0.755329,0.780356,0.538855,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,2
R001849,2026-09-01,2026-09,323,1,1,1,1,2,1,1,3,0,0,0.560732,0.560732,0.507375,0.614089,0.554811,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,6
R001850,2026-09-01,2026-09,303,1,1,1,1,2,1,1,3,0,0,0.724647,0.724647,0.691118,0.758175,0.524973,ai_unified_email_engine,14,16,low_density,1,1,,,,,,,1,6
R001851,2026-09-01,2026-09,236,1,1,1,1,2,1,1,3,0,0,0.73409,0.73409,0.695601,0.772579,0.602639,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,3
R001852,2026-09-01,2026-09,314,1,1,1,1,2,1,1,3,1,0.0769,0.795555,0.795555,0.75615,0.834959,0.536791,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,6
R001853,2026-09-01,2026-09,244,1,1,1,1,2,1,1,3,0,0,0.799834,0.799834,0.787161,0.812506,0.604993,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,4
R001854,2026-09-01,2026-09,331,1,1,1,1,2,1,1,3,0,0,0.392005,0.392005,0.278833,0.505176,0.599523,ai_unified_email_engine,14,12,low_density,1,1,,,,,,,1,6
R001855,2026-09-01,2026-09,302,1,1,1,1,2,1,1,3,0,0,0.495946,0.495946,0.486934,0.504957,0.63525,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,6
R001856,2026-09-01,2026-09,236,1,1,1,1,2,1,1,3,0,0,0.550505,0.550505,0.467784,0.633226,0,ai_unified_email_engine,14,13,low_density,1,1,,,,,,,1,3
R001857,2026-09-01,2026-09,189,1,1,1,1,2,1,1,3,0,0,0.571066,0.571066,0.529451,0.612682,0.520192,ai_unified_email_engine,14,7,very_low_density,1,1,,,,,,,1,2
R001858,2026-09-01,2026-09,375,1,1,1,1,2,1,1,3,0,0,0.765889,0.765889,0.759037,0.772741,0.566111,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,8
R001859,2026-09-01,2026-09,246,1,1,1,1,2,1,1,3,3,0.75,0.719269,0.719269,0.609413,0.829124,0.486813,ai_unified_email_engine,14,8,very_low_density,1,1,,,,,,,1,3
R001860,2026-09-01,2026-09,334,1,1,1,1,2,1,1,3,0,0,0.461571,0.461571,0.428388,0.494754,0.118076,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,7
R001861,2026-09-01,2026-09,172,1,1,1,1,2,1,1,3,0,0,0.531458,0.531458,0.503865,0.55905,0.33797,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,0,0,1
R001862,2026-09-01,2026-09,231,1,1,1,1,2,1,1,3,0,0,0.629524,0.629524,0.531551,0.727497,0.354612,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,3
R001863,2026-09-01,2026-09,77,1,1,1,1,2,1,0,3,0,0,0.74725,0.74725,0.71788,0.77662,0.608376,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,0
R001864,2026-09-01,2026-09,239,1,1,1,1,2,1,1,3,0,0,0.658055,0.658055,0.545271,0.77084,0.576048,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,4
R001865,2026-09-01,2026-09,271,1,1,1,1,2,1,1,3,0,0,0.32846,0.32846,0.227273,0.429646,0,ai_unified_email_engine,14,20,low_density,1,1,,,,,,,1,4
R001866,2026-09-01,2026-09,84,1,1,1,1,2,1,0,3,0,0,0.565584,0.565584,0.50531,0.625857,0.604126,ai_unified_email_engine,14,23,low_density,1,1,,,,,,,1,0
R001867,2026-09-01,2026-09,199,1,1,1,1,3,1,1,4,0,0,0.748418,0.761493,0.687528,0.796234,0.571225,ai_unified_email_engine,14,28,medium_density,1,1,,,,,,,1,2
R001868,2026-09-01,2026-09,161,1,1,1,1,2,1,1,3,1,0.3333,0.520693,0.520693,0.473818,0.567568,0.404724,ai_unified_email_engine,14,34,medium_density,1,1,,,,,,,1,1
R001869,2026-09-01,2026-09,72,1,1,1,1,2,1,0,3,0,0,0.708441,0.708441,0.618071,0.798811,0.573056,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,0
R001870,2026-09-01,2026-09,142,1,1,1,1,2,1,0,3,0,0,0.799439,0.799439,0.760586,0.838292,0.547429,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,0
R001871,2026-09-01,2026-09,299,1,1,1,1,2,1,1,3,1,0.0909,0.546969,0.546969,0.457391,0.636547,0.518258,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,2,0,5
R001872,2026-09-01,2026-09,386,1,1,1,1,2,1,1,3,0,0,0.804741,0.804741,0.80193,0.807552,0.563296,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,8
R001873,2026-09-01,2026-09,236,1,1,1,1,2,1,1,3,0,0,0.633419,0.633419,0.533875,0.732963,0,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,4
R001874,2026-09-01,2026-09,251,1,1,1,1,2,1,1,3,0,0,0.77573,0.77573,0.755604,0.795856,0.58182,ai_unified_email_engine,14,12,low_density,1,1,,,,,,,1,4
R001875,2026-09-01,2026-09,291,1,1,1,1,2,1,1,3,2,0.2,0.639596,0.639596,0.558637,0.720554,0.574099,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,5
R001876,2026-09-01,2026-09,135,1,1,1,1,2,1,0,3,0,0,0.810619,0.810619,0.809723,0.811515,0.503097,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,0
R001877,2026-09-01,2026-09,171,1,1,1,1,2,1,1,3,0,0,0.492358,0.492358,0.340968,0.643748,0.404696,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,1
R001878,2026-09-01,2026-09,380,1,1,1,1,2,1,1,3,0,0,0.619968,0.619968,0.469477,0.770459,0,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,8
R001879,2026-09-01,2026-09,335,1,1,1,1,2,1,1,3,0,0,0.494228,0.494228,0.479988,0.508469,0.327461,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,7
R001880,2026-09-01,2026-09,199,1,1,1,1,2,1,1,3,0,0,0.702451,0.702451,0.646726,0.758175,0.515351,ai_unified_email_engine,14,16,low_density,1,1,,,,,,,1,2
R001881,2026-09-01,2026-09,149,1,1,1,1,2,1,0,3,0,0,0.83245,0.83245,0.830235,0.834664,0.59871,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,0
R001882,2026-09-01,2026-09,248,1,1,1,1,2,1,1,3,0,0,0.802467,0.802467,0.765282,0.839652,0.691857,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,4
R001883,2026-09-01,2026-09,280,1,1,1,1,2,1,1,3,0,0,0.275698,0.275698,0.274457,0.276938,0.56818,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,5
R001884,2026-09-01,2026-09,333,1,1,1,1,2,1,1,3,0,0,0.515967,0.515967,0.487949,0.543985,0.286152,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,7
R001885,2026-09-01,2026-09,328,1,1,1,1,2,1,1,3,0,0,0.82879,0.82879,0.827483,0.830096,0.543728,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,6
R001886,2026-09-01,2026-09,52,1,1,1,1,2,1,0,3,0,0,0.591379,0.591379,0.582519,0.600238,0.39024,ai_unified_email_engine,14,72,high_density,1,1,,,,,,1,0,0
R001887,2026-09-01,2026-09,384,1,1,1,1,2,1,1,3,0,0,0.713811,0.713811,0.588084,0.839538,0.548359,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,8
R001888,2026-09-01,2026-09,245,1,1,1,1,2,1,1,3,0,0,0.715651,0.715651,0.619041,0.812261,0.121523,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,4
R001889,2026-09-01,2026-09,330,1,1,1,1,2,1,1,3,0,0,0.68363,0.68363,0.630333,0.736927,0.581829,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,6
R001890,2026-09-01,2026-09,318,1,1,1,1,2,1,1,3,0,0,0.578854,0.578854,0.567472,0.590236,0,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,6
R001891,2026-09-01,2026-09,341,1,1,1,1,2,1,1,3,1,0.0667,0.590836,0.590836,0.586774,0.594898,0.387701,ai_unified_email_engine,14,16,low_density,1,1,,,,,,,1,7
R001892,2026-09-01,2026-09,231,1,1,1,1,2,1,1,3,0,0,0.751116,0.751116,0.662251,0.83998,0.414732,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,3
R001893,2026-09-01,2026-09,326,1,1,1,1,2,1,1,3,1,0.0769,0.762684,0.762684,0.731629,0.793738,0,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,6
R001894,2026-09-01,2026-09,262,1,1,1,1,2,1,1,3,0,0,0.567149,0.567149,0.530924,0.603374,0.574633,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,4
R001895,2026-09-01,2026-09,86,1,1,1,1,2,1,0,3,0,0,0.548987,0.548987,0.54676,0.551213,0.591331,ai_unified_email_engine,14,39,high_density,1,1,,,,,,0,0,0
R001896,2026-09-01,2026-09,302,1,1,1,1,2,1,1,3,0,0,0.605856,0.605856,0.506995,0.704717,0.570726,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,6
R001897,2026-09-01,2026-09,209,1,1,1,1,2,1,1,3,0,0,0.804045,0.804045,0.778218,0.829872,0.651395,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,2
R001898,2026-09-01,2026-09,148,1,1,1,1,2,1,0,3,0,0,0.822706,0.822706,0.815261,0.83015,0.588188,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,0
R001899,2026-09-01,2026-09,322,1,1,1,1,2,1,1,3,0,0,0.810435,0.810435,0.793678,0.827192,0.49115,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,6
R001900,2026-09-01,2026-09,337,1,1,1,1,2,1,1,3,0,0,0.555302,0.555302,0.552011,0.558592,0.350719,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,7
R001901,2026-09-01,2026-09,251,1,1,1,1,2,1,1,3,0,0,0.556456,0.556456,0.486934,0.625979,0.630453,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,4
R001902,2026-09-01,2026-09,246,1,1,1,1,1,1,1,2,0,0,0.454545,0.454545,0.454545,0.454545,0,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,4
R001903,2026-09-01,2026-09,195,1,1,1,1,2,1,1,3,0,0,0.55438,0.55438,0.492321,0.616439,0.283111,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,2
R001904,2026-09-01,2026-09,329,1,1,1,1,2,1,1,3,1,0.0769,0.752029,0.752029,0.673942,0.830115,0.271363,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,6
R001905,2026-09-01,2026-09,336,1,1,1,1,2,1,1,3,0,0,0.548777,0.548777,0.543958,0.553596,0,ai_unified_email_engine,14,23,low_density,1,1,,,,,,,1,7
R001906,2026-09-01,2026-09,190,1,1,1,1,2,1,1,3,0,0,0.647319,0.647319,0.560948,0.73369,0.155493,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,2
R001907,2026-09-01,2026-09,357,1,1,1,1,2,1,1,3,0,0,0.708404,0.708404,0.61674,0.800067,0.622264,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,7
R001908,2026-09-01,2026-09,265,1,1,1,1,2,1,1,3,1,0.1111,0.389209,0.389209,0.270967,0.507451,0.566723,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,9,0,4
R001909,2026-09-01,2026-09,89,1,1,1,1,2,1,0,3,0,0,0.721104,0.721104,0.709847,0.732361,0.367842,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,0
R001910,2026-09-01,2026-09,87,1,1,1,1,2,1,0,3,0,0,0.697509,0.697509,0.580169,0.814849,0.53662,ai_unified_email_engine,14,22,low_density,1,1,,,,,,,1,0
R001911,2026-09-01,2026-09,339,1,1,1,1,2,1,1,3,0,0,0.816464,0.816464,0.80397,0.828958,0.555893,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,7
R001912,2026-09-01,2026-09,227,1,1,1,1,2,1,1,3,0,0,0.785203,0.785203,0.766988,0.803418,0.541768,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,3
R001913,2026-09-01,2026-09,199,1,1,1,1,2,1,1,3,0,0,0.613612,0.613612,0.612511,0.614713,0.533046,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,2
R001914,2026-09-01,2026-09,242,1,1,1,1,1,1,1,2,1,0.125,0.621268,0.621268,0.621268,0.621268,0.622873,ai_unified_email_engine,14,11,low_density,1,1,,,,,,,1,4
R001915,2026-09-01,2026-09,291,1,1,1,1,3,1,1,4,4,0.4444,0.474635,0.450411,0.38299,0.590504,0.563656,ai_unified_email_engine,14,4,very_low_density,1,1,,,,,,,1,5
R001916,2026-09-01,2026-09,354,1,1,1,1,2,1,1,3,1,0.0667,0.782803,0.782803,0.768383,0.797223,0.544924,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,7
R001917,2026-09-01,2026-09,299,1,1,1,1,2,1,1,3,0,0,0.640711,0.640711,0.571297,0.710124,0.570983,ai_unified_email_engine,14,39,high_density,1,1,,,,,,,1,3
R001918,2026-09-01,2026-09,160,1,1,1,1,2,1,0,3,0,0,0.699964,0.699964,0.584924,0.815004,0.587668,ai_unified_email_engine,14,15,low_density,1,1,,,,,,,1,0
R001919,2026-09-01,2026-09,172,1,1,1,1,3,1,1,4,0,0,0.593515,0.590068,0.517087,0.673391,0.241439,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,12,0,1
R001920,2026-09-01,2026-09,109,1,1,1,1,2,1,0,3,0,0,0.516233,0.516233,0.508362,0.524103,0,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,0
R001921,2026-09-01,2026-09,26,1,1,1,1,2,1,0,3,0,0,0.673689,0.673689,0.57996,0.767417,0.616919,ai_unified_email_engine,14,45,high_density,1,1,,,,,,,1,0
R001922,2026-09-01,2026-09,267,1,1,1,1,2,1,1,3,1,0.1111,0.497652,0.497652,0.497652,0.497652,0,ai_unified_email_engine,14,22,low_density,1,1,,,,,,,1,4
R001923,2026-09-01,2026-09,225,1,1,1,1,1,1,1,2,1,0.1667,0.810975,0.810975,0.810975,0.810975,0.504773,ai_unified_email_engine,14,5,very_low_density,1,1,,,,,,,1,3
R001924,2026-09-01,2026-09,160,1,1,1,1,3,1,1,4,0,0,0.681216,0.666512,0.578399,0.798738,0.561717,ai_unified_email_engine,14,34,medium_density,1,1,,,,,,,1,1
R001925,2026-09-01,2026-09,356,1,1,1,1,2,1,1,3,0,0,0.767132,0.767132,0.685148,0.849115,0.444799,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,7
R001926,2026-09-01,2026-09,238,1,1,1,1,2,1,1,3,0,0,0.623388,0.623388,0.511307,0.73547,0.564498,ai_unified_email_engine,14,17,low_density,1,1,,,,,,,1,5
R001927,2026-09-01,2026-09,200,1,1,1,1,2,1,1,3,0,0,0.649639,0.649639,0.562033,0.737245,0.39129,ai_unified_email_engine,14,26,medium_density,1,1,,,,,,,1,2
R001928,2026-09-01,2026-09,284,1,1,1,1,2,1,1,3,0,0,0.78274,0.78274,0.781521,0.783958,0.572472,ai_unified_email_engine,14,33,medium_density,1,1,,,,,,,1,5
R001929,2026-09-01,2026-09,235,1,1,1,1,2,1,1,3,0,0,0.5091,0.5091,0.501348,0.516851,0,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,3
R001930,2026-09-01,2026-09,305,1,1,1,1,2,1,1,3,0,0,0.815463,0.815463,0.81181,0.819115,0.517491,ai_unified_email_engine,14,38,high_density,1,1,,,,,,,1,4
R001931,2026-09-01,2026-09,301,1,1,1,1,3,1,1,4,2,0.1667,0.505816,0.500698,0.49924,0.517511,0.576167,ai_unified_email_engine,14,7,very_low_density,1,1,,,,,,,1,6
R001932,2026-09-01,2026-09,237,1,1,1,1,2,1,1,3,0,0,0.780851,0.780851,0.713329,0.848372,0.594883,ai_unified_email_engine,14,130,high_density,1,1,,,,,,0,0,3
R001933,2026-09-01,2026-09,224,1,1,1,1,2,1,1,3,0,0,0.709438,0.709438,0.602163,0.816712,0.55654,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,3
R001934,2026-09-01,2026-09,188,1,1,1,1,2,1,1,3,0,0,0.549569,0.549569,0.549105,0.550033,0.450484,ai_unified_email_engine,14,3,very_low_density,1,1,,,,,,,1,2
R001935,2026-09-01,2026-09,36,1,1,1,1,2,1,0,3,0,0,0.840102,0.840102,0.838798,0.841405,0.559301,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,0
R001936,2026-09-01,2026-09,321,1,1,1,1,2,1,1,3,0,0,0.784169,0.784169,0.765707,0.80263,0.525669,ai_unified_email_engine,14,26,medium_density,1,1,,,,,,,1,6
R001937,2026-09-01,2026-09,343,1,1,1,1,2,1,1,3,2,0.1333,0.57683,0.57683,0.541935,0.611724,0.51248,ai_unified_email_engine,14,24,medium_density,1,1,,,,,,,1,8
R001938,2026-09-01,2026-09,106,1,1,1,1,2,1,0,3,0,0,0.766241,0.766241,0.737368,0.795113,0.495188,ai_unified_email_engine,14,28,medium_density,1,1,,,,,,,1,0
R001939,2026-09-01,2026-09,226,1,1,1,1,2,1,1,3,0,0,0.555753,0.555753,0.543324,0.568182,0,ai_unified_email_engine,14,54,high_density,1,1,,,,,,,1,3
R001940,2026-09-01,2026-09,149,1,1,1,1,2,1,0,3,0,0,0.767674,0.767674,0.745003,0.790344,0.488229,ai_unified_email_engine,14,15,low_density,1,1,,,,,,,1,0
R001941,2026-09-01,2026-09,231,1,1,1,1,2,1,1,3,0,0,0.727401,0.727401,0.67511,0.779691,0.552719,ai_unified_email_engine,14,26,medium_density,1,1,,,,,,,1,3
R001942,2026-09-01,2026-09,289,1,1,1,1,2,1,1,3,1,0.1111,0.582748,0.582748,0.494701,0.670794,0.585254,ai_unified_email_engine,14,6,very_low_density,1,1,,,,,,0,0,4
R001943,2026-09-01,2026-09,203,1,1,1,1,2,1,1,3,0,0,0.591444,0.591444,0.558448,0.624439,0.194197,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,1
R001944,2026-09-01,2026-09,279,1,1,1,1,2,1,1,3,0,0,0.539439,0.539439,0.510696,0.568182,0,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,5
R001945,2026-09-01,2026-09,245,1,1,1,1,2,1,1,3,1,0.0909,0.410486,0.410486,0.315578,0.505393,0,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,5
R001946,2026-09-01,2026-09,316,1,1,1,1,2,1,1,3,1,0.0769,0.812871,0.812871,0.795455,0.830287,0.314122,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,6
R001947,2026-09-01,2026-09,198,1,1,1,1,2,1,1,3,1,0.2,0.818309,0.818309,0.784505,0.852113,0.628755,ai_unified_email_engine,14,12,low_density,1,1,,,,,,,1,2
R001948,2026-09-01,2026-09,24,1,1,1,1,2,1,0,3,0,0,0.662805,0.662805,0.560005,0.765606,0.589364,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,0
R001949,2026-09-01,2026-09,142,1,1,1,1,2,1,0,3,0,0,0.696749,0.696749,0.596892,0.796607,0.617468,ai_unified_email_engine,14,8,very_low_density,1,1,,,,,,,1,0
R001950,2026-09-01,2026-09,377,1,1,1,1,2,1,1,3,0,0,0.789298,0.789298,0.783358,0.795238,0.599007,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,8
R001951,2026-09-01,2026-09,335,1,1,1,1,2,1,1,3,0,0,0.795809,0.795809,0.763777,0.827841,0.301886,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,7
R001952,2026-09-01,2026-09,82,1,1,1,1,2,1,0,3,0,0,0.648545,0.648545,0.536112,0.760977,0.599355,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,0
R001953,2026-09-01,2026-09,114,1,1,1,1,2,1,0,3,0,0,0.577726,0.577726,0.529133,0.626318,0.652426,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,0
R001954,2026-09-01,2026-09,378,1,1,1,1,2,1,1,3,0,0,0.696948,0.696948,0.599138,0.794757,0.587299,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,7
R001955,2026-09-01,2026-09,194,1,1,1,1,2,1,1,3,0,0,0.73147,0.73147,0.621159,0.84178,0.582572,ai_unified_email_engine,14,48,high_density,1,1,,,,,,,1,2
R001956,2026-09-01,2026-09,129,1,1,1,1,2,1,0,3,0,0,0.701874,0.701874,0.685963,0.717785,0.550939,ai_unified_email_engine,14,53,high_density,1,1,,,,,,,1,0
R001957,2026-09-01,2026-09,194,1,1,1,1,1,1,1,2,1,0.25,0.728669,0.728669,0.728669,0.728669,0.556441,ai_unified_email_engine,14,8,very_low_density,1,1,,,,,,,1,2
R001958,2026-09-01,2026-09,382,1,1,1,1,2,1,1,3,1,0.0588,0.620736,0.620736,0.61122,0.630252,0.651946,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,8
R001959,2026-09-01,2026-09,300,1,1,1,1,2,1,1,3,0,0,0.545575,0.545575,0.51139,0.579759,0.573446,ai_unified_email_engine,14,23,low_density,1,1,,,,,,,1,5
R001960,2026-09-01,2026-09,312,1,1,1,1,2,1,1,3,0,0,0.789534,0.789534,0.767104,0.811964,0.547578,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,6
R001961,2026-09-01,2026-09,379,1,1,1,1,3,1,1,4,0,0,0.605291,0.597576,0.454545,0.763753,0,ai_unified_email_engine,14,49,high_density,1,1,,,,,,,1,8
R001962,2026-09-01,2026-09,199,1,1,1,1,2,1,1,3,0,0,0.582816,0.582816,0.546579,0.619052,0.398432,ai_unified_email_engine,14,13,low_density,1,1,,,,,,,1,2
R001963,2026-09-01,2026-09,180,1,1,1,1,3,1,1,4,0,0,0.5143,0.515429,0.498297,0.529173,0.266024,ai_unified_email_engine,14,16,low_density,1,1,,,,,,,1,1
R001964,2026-09-01,2026-09,319,1,1,1,1,2,1,1,3,1,0.0769,0.675404,0.675404,0.614089,0.736718,0.566954,ai_unified_email_engine,14,27,medium_density,1,1,,,,,,,1,6
R001965,2026-09-01,2026-09,206,1,1,1,1,3,1,1,4,0,0,0.70554,0.713326,0.61701,0.786284,0.562839,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,2
R001966,2026-09-01,2026-09,78,1,1,1,1,2,1,0,3,0,0,0.830868,0.830868,0.828978,0.832757,0.546378,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,0
R001967,2026-09-01,2026-09,117,1,1,1,1,2,1,0,3,0,0,0.802422,0.802422,0.801546,0.803298,0.626735,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,0
R001968,2026-09-01,2026-09,236,1,1,1,1,2,1,1,3,0,0,0.706491,0.706491,0.595267,0.817715,0.602645,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,3
R001969,2026-09-01,2026-09,230,1,1,1,1,2,1,1,3,1,0.1429,0.831616,0.831616,0.818283,0.844949,0.56557,ai_unified_email_engine,14,31,medium_density,1,1,,,,,,,1,3
R001970,2026-09-01,2026-09,100,1,1,1,1,2,1,0,3,0,0,0.657511,0.657511,0.565769,0.749253,0.504046,ai_unified_email_engine,14,30,medium_density,1,1,,,,,,,1,0
R001971,2026-09-01,2026-09,371,1,1,1,1,2,1,1,3,0,0,0.690619,0.690619,0.63714,0.744099,0.259456,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,8
R001972,2026-09-01,2026-09,263,1,1,1,1,2,1,1,3,1,0.125,0.714022,0.714022,0.598919,0.829124,0.46978,ai_unified_email_engine,14,8,very_low_density,1,1,,,,,,,1,4
R001973,2026-09-01,2026-09,387,1,1,1,1,2,1,1,3,0,0,0.647673,0.647673,0.606673,0.688672,0.300722,ai_unified_email_engine,14,130,high_density,1,1,,,,,,,1,8
R001974,2026-09-01,2026-09,227,1,1,1,1,2,1,1,3,1,0.1667,0.726557,0.726557,0.611684,0.84143,0.524937,ai_unified_email_engine,14,5,very_low_density,1,1,,,,,,,1,3
R001975,2026-09-01,2026-09,63,1,1,1,1,2,1,0,3,0,0,0.364667,0.364667,0.269562,0.459771,0.352252,ai_unified_email_engine,14,69,high_density,1,1,,,,,,,1,0
R001976,2026-09-01,2026-09,56,1,1,1,1,2,1,0,3,0,0,0.790914,0.790914,0.778989,0.802838,0.569838,ai_unified_email_engine,14,90,high_density,1,1,,,,,,,1,0
R001977,2026-09-01,2026-09,204,1,1,1,1,2,1,1,3,0,0,0.603712,0.603712,0.562496,0.644928,0.444319,ai_unified_email_engine,14,42,high_density,1,1,,,,,,,1,2
R001978,2026-09-01,2026-09,146,1,1,1,1,2,1,1,3,0,0,0.679455,0.679455,0.62722,0.731689,0.570822,ai_unified_email_engine,14,28,medium_density,1,1,,,,,,,1,1
R001979,2026-09-01,2026-09,220,1,1,1,1,2,1,1,3,0,0,0.783871,0.783871,0.772629,0.795113,0.494995,ai_unified_email_engine,14,28,medium_density,1,1,,,,,,,1,3
R001980,2026-09-01,2026-09,211,1,1,1,1,2,1,1,3,0,0,0.717261,0.717261,0.715267,0.719255,0.537911,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,2
R001981,2026-09-01,2026-09,407,1,1,1,1,2,1,1,3,0,0,0.810426,0.810426,0.798261,0.82259,0.538599,ai_unified_email_engine,14,98,high_density,1,1,,,,,,,1,9
R001982,2026-09-01,2026-09,351,1,1,1,1,2,1,1,3,2,0.125,0.836524,0.836524,0.829519,0.843528,0.556797,ai_unified_email_engine,14,72,high_density,1,1,,,,,,,1,8
R001983,2026-09-01,2026-09,268,1,1,1,1,2,1,1,3,0,0,0.754132,0.754132,0.726948,0.781316,0.577439,ai_unified_email_engine,14,56,high_density,1,1,,,,,,,1,4
R001984,2026-09-01,2026-09,272,1,1,1,1,2,1,1,3,0,0,0.494144,0.494144,0.399604,0.588684,0,ai_unified_email_engine,14,33,medium_density,1,1,,,,,,,1,4
R001985,2026-09-01,2026-09,350,1,1,1,1,2,1,1,3,0,0,0.621795,0.621795,0.535023,0.708567,0.518169,ai_unified_email_engine,14,35,medium_density,1,1,,,,,,,1,7
